"_id","_labels","amount","email","fraud","globalStep","id","name","phoneNumber","ssn","step","ts","_start","_end","_type"
,,,,,,,,,,,,"274","326150","LAST_TX"
,,,,,,,,,,,,"279","324740","LAST_TX"
,,,,,,,,,,,,"282","325200","LAST_TX"
,,,,,,,,,,,,"284","325291","LAST_TX"
,,,,,,,,,,,,"287","323507","LAST_TX"
,,,,,,,,,,,,"290","306370","LAST_TX"
,,,,,,,,,,,,"293","317970","LAST_TX"
,,,,,,,,,,,,"295","325174","LAST_TX"
,,,,,,,,,,,,"298","323826","LAST_TX"
,,,,,,,,,,,,"300","324570","LAST_TX"
,,,,,,,,,,,,"308","312979","LAST_TX"
,,,,,,,,,,,,"311","325142","LAST_TX"
,,,,,,,,,,,,"315","325205","LAST_TX"
,,,,,,,,,,,,"318","325728","LAST_TX"
,,,,,,,,,,,,"323","325789","LAST_TX"
,,,,,,,,,,,,"325","326240","LAST_TX"
,,,,,,,,,,,,"328","326090","LAST_TX"
,,,,,,,,,,,,"333","324576","LAST_TX"
,,,,,,,,,,,,"337","325968","LAST_TX"
,,,,,,,,,,,,"342","326223","LAST_TX"
,,,,,,,,,,,,"344","326245","LAST_TX"
,,,,,,,,,,,,"347","325981","LAST_TX"
,,,,,,,,,,,,"349","325845","LAST_TX"
,,,,,,,,,,,,"354","326161","LAST_TX"
,,,,,,,,,,,,"360","325906","LAST_TX"
,,,,,,,,,,,,"363","324124","LAST_TX"
,,,,,,,,,,,,"366","326320","LAST_TX"
,,,,,,,,,,,,"368","316355","LAST_TX"
,,,,,,,,,,,,"370","326139","LAST_TX"
,,,,,,,,,,,,"375","325764","LAST_TX"
,,,,,,,,,,,,"378","325037","LAST_TX"
,,,,,,,,,,,,"381","325978","LAST_TX"
,,,,,,,,,,,,"384","324715","LAST_TX"
,,,,,,,,,,,,"387","324962","LAST_TX"
,,,,,,,,,,,,"391","326262","LAST_TX"
,,,,,,,,,,,,"393","326283","LAST_TX"
,,,,,,,,,,,,"396","324746","LAST_TX"
,,,,,,,,,,,,"399","319884","LAST_TX"
,,,,,,,,,,,,"401","324556","LAST_TX"
,,,,,,,,,,,,"403","326109","LAST_TX"
,,,,,,,,,,,,"406","321064","LAST_TX"
,,,,,,,,,,,,"409","306739","LAST_TX"
,,,,,,,,,,,,"411","325534","LAST_TX"
,,,,,,,,,,,,"414","322294","LAST_TX"
,,,,,,,,,,,,"417","321400","LAST_TX"
,,,,,,,,,,,,"421","287853","LAST_TX"
,,,,,,,,,,,,"423","324828","LAST_TX"
,,,,,,,,,,,,"426","325734","LAST_TX"
,,,,,,,,,,,,"432","326206","LAST_TX"
,,,,,,,,,,,,"435","325483","LAST_TX"
,,,,,,,,,,,,"438","323491","LAST_TX"
,,,,,,,,,,,,"440","325349","LAST_TX"
,,,,,,,,,,,,"443","325385","LAST_TX"
,,,,,,,,,,,,"445","326063","LAST_TX"
,,,,,,,,,,,,"448","326317","LAST_TX"
,,,,,,,,,,,,"451","325839","LAST_TX"
,,,,,,,,,,,,"454","325828","LAST_TX"
,,,,,,,,,,,,"457","325202","LAST_TX"
,,,,,,,,,,,,"464","323834","LAST_TX"
,,,,,,,,,,,,"467","322724","LAST_TX"
,,,,,,,,,,,,"470","324152","LAST_TX"
,,,,,,,,,,,,"474","314657","LAST_TX"
,,,,,,,,,,,,"477","323957","LAST_TX"
,,,,,,,,,,,,"479","325393","LAST_TX"
,,,,,,,,,,,,"481","326309","LAST_TX"
,,,,,,,,,,,,"484","324685","LAST_TX"
,,,,,,,,,,,,"486","326019","LAST_TX"
,,,,,,,,,,,,"488","321619","LAST_TX"
,,,,,,,,,,,,"491","320944","LAST_TX"
,,,,,,,,,,,,"493","325997","LAST_TX"
,,,,,,,,,,,,"495","326315","LAST_TX"
,,,,,,,,,,,,"497","320839","LAST_TX"
,,,,,,,,,,,,"500","325636","LAST_TX"
,,,,,,,,,,,,"502","326182","LAST_TX"
,,,,,,,,,,,,"505","326249","LAST_TX"
,,,,,,,,,,,,"507","322387","LAST_TX"
,,,,,,,,,,,,"510","325575","LAST_TX"
,,,,,,,,,,,,"512","326138","LAST_TX"
,,,,,,,,,,,,"516","318435","LAST_TX"
,,,,,,,,,,,,"518","326236","LAST_TX"
,,,,,,,,,,,,"521","325941","LAST_TX"
,,,,,,,,,,,,"524","326231","LAST_TX"
,,,,,,,,,,,,"526","324557","LAST_TX"
,,,,,,,,,,,,"530","324960","LAST_TX"
,,,,,,,,,,,,"532","326241","LAST_TX"
,,,,,,,,,,,,"535","326064","LAST_TX"
,,,,,,,,,,,,"537","325033","LAST_TX"
,,,,,,,,,,,,"540","326256","LAST_TX"
,,,,,,,,,,,,"543","324732","LAST_TX"
,,,,,,,,,,,,"545","321824","LAST_TX"
,,,,,,,,,,,,"548","326110","LAST_TX"
,,,,,,,,,,,,"550","318045","LAST_TX"
,,,,,,,,,,,,"553","325816","LAST_TX"
,,,,,,,,,,,,"556","325881","LAST_TX"
,,,,,,,,,,,,"559","325914","LAST_TX"
,,,,,,,,,,,,"562","324167","LAST_TX"
,,,,,,,,,,,,"565","326259","LAST_TX"
,,,,,,,,,,,,"567","324993","LAST_TX"
,,,,,,,,,,,,"570","326199","LAST_TX"
,,,,,,,,,,,,"573","325103","LAST_TX"
,,,,,,,,,,,,"576","325873","LAST_TX"
,,,,,,,,,,,,"578","325948","LAST_TX"
,,,,,,,,,,,,"581","323643","LAST_TX"
,,,,,,,,,,,,"584","326271","LAST_TX"
,,,,,,,,,,,,"591","325921","LAST_TX"
,,,,,,,,,,,,"593","323008","LAST_TX"
,,,,,,,,,,,,"596","320295","LAST_TX"
,,,,,,,,,,,,"598","325341","LAST_TX"
,,,,,,,,,,,,"601","326325","LAST_TX"
,,,,,,,,,,,,"603","325814","LAST_TX"
,,,,,,,,,,,,"606","325097","LAST_TX"
,,,,,,,,,,,,"609","321494","LAST_TX"
,,,,,,,,,,,,"612","322580","LAST_TX"
,,,,,,,,,,,,"614","325782","LAST_TX"
,,,,,,,,,,,,"617","326036","LAST_TX"
,,,,,,,,,,,,"619","324922","LAST_TX"
,,,,,,,,,,,,"621","326007","LAST_TX"
,,,,,,,,,,,,"624","323183","LAST_TX"
,,,,,,,,,,,,"627","326106","LAST_TX"
,,,,,,,,,,,,"630","325615","LAST_TX"
,,,,,,,,,,,,"633","325901","LAST_TX"
,,,,,,,,,,,,"636","325295","LAST_TX"
,,,,,,,,,,,,"639","315338","LAST_TX"
,,,,,,,,,,,,"642","325910","LAST_TX"
,,,,,,,,,,,,"644","326011","LAST_TX"
,,,,,,,,,,,,"646","323995","LAST_TX"
,,,,,,,,,,,,"648","325807","LAST_TX"
,,,,,,,,,,,,"652","326278","LAST_TX"
,,,,,,,,,,,,"656","325203","LAST_TX"
,,,,,,,,,,,,"661","324946","LAST_TX"
,,,,,,,,,,,,"663","326121","LAST_TX"
,,,,,,,,,,,,"669","325242","LAST_TX"
,,,,,,,,,,,,"672","325875","LAST_TX"
,,,,,,,,,,,,"675","322155","LAST_TX"
,,,,,,,,,,,,"677","325641","LAST_TX"
,,,,,,,,,,,,"680","323247","LAST_TX"
,,,,,,,,,,,,"682","316863","LAST_TX"
,,,,,,,,,,,,"684","325478","LAST_TX"
,,,,,,,,,,,,"686","325840","LAST_TX"
,,,,,,,,,,,,"688","324404","LAST_TX"
,,,,,,,,,,,,"691","323841","LAST_TX"
,,,,,,,,,,,,"694","325519","LAST_TX"
,,,,,,,,,,,,"696","326285","LAST_TX"
,,,,,,,,,,,,"698","322384","LAST_TX"
,,,,,,,,,,,,"700","324777","LAST_TX"
,,,,,,,,,,,,"703","326221","LAST_TX"
,,,,,,,,,,,,"705","324110","LAST_TX"
,,,,,,,,,,,,"708","325919","LAST_TX"
,,,,,,,,,,,,"711","325868","LAST_TX"
,,,,,,,,,,,,"714","326209","LAST_TX"
,,,,,,,,,,,,"718","324397","LAST_TX"
,,,,,,,,,,,,"720","326094","LAST_TX"
,,,,,,,,,,,,"723","325806","LAST_TX"
,,,,,,,,,,,,"725","323233","LAST_TX"
,,,,,,,,,,,,"729","326235","LAST_TX"
,,,,,,,,,,,,"731","326308","LAST_TX"
,,,,,,,,,,,,"734","325048","LAST_TX"
,,,,,,,,,,,,"737","324332","LAST_TX"
,,,,,,,,,,,,"740","325691","LAST_TX"
,,,,,,,,,,,,"743","326280","LAST_TX"
,,,,,,,,,,,,"746","324947","LAST_TX"
,,,,,,,,,,,,"749","326228","LAST_TX"
,,,,,,,,,,,,"753","326169","LAST_TX"
,,,,,,,,,,,,"755","318231","LAST_TX"
,,,,,,,,,,,,"757","323455","LAST_TX"
,,,,,,,,,,,,"759","326292","LAST_TX"
,,,,,,,,,,,,"761","326141","LAST_TX"
,,,,,,,,,,,,"763","326174","LAST_TX"
,,,,,,,,,,,,"766","325648","LAST_TX"
,,,,,,,,,,,,"769","326305","LAST_TX"
,,,,,,,,,,,,"772","325040","LAST_TX"
,,,,,,,,,,,,"775","326279","LAST_TX"
,,,,,,,,,,,,"778","326113","LAST_TX"
,,,,,,,,,,,,"780","326153","LAST_TX"
,,,,,,,,,,,,"783","324684","LAST_TX"
,,,,,,,,,,,,"785","324475","LAST_TX"
,,,,,,,,,,,,"787","325475","LAST_TX"
,,,,,,,,,,,,"791","326319","LAST_TX"
,,,,,,,,,,,,"794","324899","LAST_TX"
,,,,,,,,,,,,"797","325959","LAST_TX"
,,,,,,,,,,,,"800","325702","LAST_TX"
,,,,,,,,,,,,"804","325204","LAST_TX"
,,,,,,,,,,,,"809","325175","LAST_TX"
,,,,,,,,,,,,"811","323663","LAST_TX"
,,,,,,,,,,,,"813","324411","LAST_TX"
,,,,,,,,,,,,"815","325300","LAST_TX"
,,,,,,,,,,,,"818","326125","LAST_TX"
,,,,,,,,,,,,"821","323535","LAST_TX"
,,,,,,,,,,,,"823","325985","LAST_TX"
,,,,,,,,,,,,"828","326022","LAST_TX"
,,,,,,,,,,,,"830","323944","LAST_TX"
,,,,,,,,,,,,"832","325931","LAST_TX"
,,,,,,,,,,,,"835","325769","LAST_TX"
,,,,,,,,,,,,"841","325439","LAST_TX"
,,,,,,,,,,,,"843","326274","LAST_TX"
,,,,,,,,,,,,"845","323996","LAST_TX"
,,,,,,,,,,,,"848","317001","LAST_TX"
,,,,,,,,,,,,"850","322334","LAST_TX"
,,,,,,,,,,,,"852","324219","LAST_TX"
,,,,,,,,,,,,"854","323679","LAST_TX"
,,,,,,,,,,,,"858","321716","LAST_TX"
,,,,,,,,,,,,"861","325820","LAST_TX"
,,,,,,,,,,,,"863","325241","LAST_TX"
,,,,,,,,,,,,"865","325495","LAST_TX"
,,,,,,,,,,,,"867","322337","LAST_TX"
,,,,,,,,,,,,"870","326190","LAST_TX"
,,,,,,,,,,,,"872","325723","LAST_TX"
,,,,,,,,,,,,"875","326144","LAST_TX"
,,,,,,,,,,,,"878","326078","LAST_TX"
,,,,,,,,,,,,"880","321356","LAST_TX"
,,,,,,,,,,,,"883","325799","LAST_TX"
,,,,,,,,,,,,"885","326253","LAST_TX"
,,,,,,,,,,,,"889","325252","LAST_TX"
,,,,,,,,,,,,"891","323134","LAST_TX"
,,,,,,,,,,,,"893","325169","LAST_TX"
,,,,,,,,,,,,"896","324903","LAST_TX"
,,,,,,,,,,,,"900","324967","LAST_TX"
,,,,,,,,,,,,"902","325688","LAST_TX"
,,,,,,,,,,,,"904","318559","LAST_TX"
,,,,,,,,,,,,"907","325290","LAST_TX"
,,,,,,,,,,,,"909","325592","LAST_TX"
,,,,,,,,,,,,"912","325622","LAST_TX"
,,,,,,,,,,,,"914","311590","LAST_TX"
,,,,,,,,,,,,"917","325964","LAST_TX"
,,,,,,,,,,,,"919","326191","LAST_TX"
,,,,,,,,,,,,"922","326229","LAST_TX"
,,,,,,,,,,,,"928","319683","LAST_TX"
,,,,,,,,,,,,"930","325927","LAST_TX"
,,,,,,,,,,,,"933","323494","LAST_TX"
,,,,,,,,,,,,"937","325064","LAST_TX"
,,,,,,,,,,,,"939","326311","LAST_TX"
,,,,,,,,,,,,"941","261129","LAST_TX"
,,,,,,,,,,,,"943","325974","LAST_TX"
,,,,,,,,,,,,"946","325676","LAST_TX"
,,,,,,,,,,,,"948","315552","LAST_TX"
,,,,,,,,,,,,"950","326303","LAST_TX"
,,,,,,,,,,,,"952","324810","LAST_TX"
,,,,,,,,,,,,"954","326131","LAST_TX"
,,,,,,,,,,,,"957","325949","LAST_TX"
,,,,,,,,,,,,"962","324812","LAST_TX"
,,,,,,,,,,,,"964","326166","LAST_TX"
,,,,,,,,,,,,"966","324759","LAST_TX"
,,,,,,,,,,,,"970","325895","LAST_TX"
,,,,,,,,,,,,"972","324369","LAST_TX"
,,,,,,,,,,,,"978","321450","LAST_TX"
,,,,,,,,,,,,"980","325822","LAST_TX"
,,,,,,,,,,,,"988","323590","LAST_TX"
,,,,,,,,,,,,"991","325523","LAST_TX"
,,,,,,,,,,,,"993","326079","LAST_TX"
,,,,,,,,,,,,"996","324462","LAST_TX"
,,,,,,,,,,,,"998","324731","LAST_TX"
,,,,,,,,,,,,"1000","1002","LAST_TX"
,,,,,,,,,,,,"1009","324733","LAST_TX"
,,,,,,,,,,,,"1013","325851","LAST_TX"
,,,,,,,,,,,,"1016","326087","LAST_TX"
,,,,,,,,,,,,"1018","326136","LAST_TX"
,,,,,,,,,,,,"1020","324117","LAST_TX"
,,,,,,,,,,,,"1023","325694","LAST_TX"
,,,,,,,,,,,,"1030","323660","LAST_TX"
,,,,,,,,,,,,"1032","325647","LAST_TX"
,,,,,,,,,,,,"1036","326168","LAST_TX"
,,,,,,,,,,,,"1038","325161","LAST_TX"
,,,,,,,,,,,,"1040","324184","LAST_TX"
,,,,,,,,,,,,"1049","325417","LAST_TX"
,,,,,,,,,,,,"1051","322690","LAST_TX"
,,,,,,,,,,,,"1053","326176","LAST_TX"
,,,,,,,,,,,,"1055","324312","LAST_TX"
,,,,,,,,,,,,"1058","322655","LAST_TX"
,,,,,,,,,,,,"1061","323950","LAST_TX"
,,,,,,,,,,,,"1064","325957","LAST_TX"
,,,,,,,,,,,,"1068","325766","LAST_TX"
,,,,,,,,,,,,"1070","324516","LAST_TX"
,,,,,,,,,,,,"1073","322214","LAST_TX"
,,,,,,,,,,,,"1075","1077","LAST_TX"
,,,,,,,,,,,,"1080","325323","LAST_TX"
,,,,,,,,,,,,"1082","326254","LAST_TX"
,,,,,,,,,,,,"1084","323265","LAST_TX"
,,,,,,,,,,,,"1087","326047","LAST_TX"
,,,,,,,,,,,,"1089","325998","LAST_TX"
,,,,,,,,,,,,"1091","319089","LAST_TX"
,,,,,,,,,,,,"1095","325135","LAST_TX"
,,,,,,,,,,,,"1097","324950","LAST_TX"
,,,,,,,,,,,,"1099","326004","LAST_TX"
,,,,,,,,,,,,"1101","325270","LAST_TX"
,,,,,,,,,,,,"1104","326089","LAST_TX"
,,,,,,,,,,,,"1106","325827","LAST_TX"
,,,,,,,,,,,,"1109","324390","LAST_TX"
,,,,,,,,,,,,"1111","323603","LAST_TX"
,,,,,,,,,,,,"1113","324459","LAST_TX"
,,,,,,,,,,,,"1118","311674","LAST_TX"
,,,,,,,,,,,,"1120","321865","LAST_TX"
,,,,,,,,,,,,"1123","325450","LAST_TX"
,,,,,,,,,,,,"1128","322170","LAST_TX"
,,,,,,,,,,,,"1130","324710","LAST_TX"
,,,,,,,,,,,,"1135","326049","LAST_TX"
,,,,,,,,,,,,"1160","1162","LAST_TX"
,,,,,,,,,,,,"1166","325634","LAST_TX"
,,,,,,,,,,,,"1168","325950","LAST_TX"
,,,,,,,,,,,,"1171","326017","LAST_TX"
,,,,,,,,,,,,"1173","324147","LAST_TX"
,,,,,,,,,,,,"1176","321027","LAST_TX"
,,,,,,,,,,,,"1178","322849","LAST_TX"
,,,,,,,,,,,,"1182","323387","LAST_TX"
,,,,,,,,,,,,"1185","325937","LAST_TX"
,,,,,,,,,,,,"1190","326257","LAST_TX"
,,,,,,,,,,,,"1196","321339","LAST_TX"
,,,,,,,,,,,,"1199","320215","LAST_TX"
,,,,,,,,,,,,"1201","324329","LAST_TX"
,,,,,,,,,,,,"1204","326246","LAST_TX"
,,,,,,,,,,,,"1206","325781","LAST_TX"
,,,,,,,,,,,,"1209","325470","LAST_TX"
,,,,,,,,,,,,"1211","325883","LAST_TX"
,,,,,,,,,,,,"1214","323971","LAST_TX"
,,,,,,,,,,,,"1216","325331","LAST_TX"
,,,,,,,,,,,,"1218","326299","LAST_TX"
,,,,,,,,,,,,"1224","324257","LAST_TX"
,,,,,,,,,,,,"1227","325489","LAST_TX"
,,,,,,,,,,,,"1230","325099","LAST_TX"
,,,,,,,,,,,,"1233","322290","LAST_TX"
,,,,,,,,,,,,"1239","325232","LAST_TX"
,,,,,,,,,,,,"1241","325669","LAST_TX"
,,,,,,,,,,,,"1244","323616","LAST_TX"
,,,,,,,,,,,,"1246","325579","LAST_TX"
,,,,,,,,,,,,"1248","325882","LAST_TX"
,,,,,,,,,,,,"1251","325878","LAST_TX"
,,,,,,,,,,,,"1254","326318","LAST_TX"
,,,,,,,,,,,,"1256","320338","LAST_TX"
,,,,,,,,,,,,"1258","325250","LAST_TX"
,,,,,,,,,,,,"1263","320811","LAST_TX"
,,,,,,,,,,,,"1265","325093","LAST_TX"
,,,,,,,,,,,,"1271","324169","LAST_TX"
,,,,,,,,,,,,"1274","316351","LAST_TX"
,,,,,,,,,,,,"1277","321859","LAST_TX"
,,,,,,,,,,,,"1279","325312","LAST_TX"
,,,,,,,,,,,,"1281","289234","LAST_TX"
,,,,,,,,,,,,"1284","324980","LAST_TX"
,,,,,,,,,,,,"1287","319983","LAST_TX"
,,,,,,,,,,,,"1290","321512","LAST_TX"
,,,,,,,,,,,,"1294","325324","LAST_TX"
,,,,,,,,,,,,"1298","324762","LAST_TX"
,,,,,,,,,,,,"1303","321617","LAST_TX"
,,,,,,,,,,,,"1306","325542","LAST_TX"
,,,,,,,,,,,,"1308","325538","LAST_TX"
,,,,,,,,,,,,"1310","324982","LAST_TX"
,,,,,,,,,,,,"1312","323744","LAST_TX"
,,,,,,,,,,,,"1315","325436","LAST_TX"
,,,,,,,,,,,,"1320","326183","LAST_TX"
,,,,,,,,,,,,"1322","319242","LAST_TX"
,,,,,,,,,,,,"1325","325189","LAST_TX"
,,,,,,,,,,,,"1328","325776","LAST_TX"
,,,,,,,,,,,,"1330","325784","LAST_TX"
,,,,,,,,,,,,"1333","325170","LAST_TX"
,,,,,,,,,,,,"1335","325993","LAST_TX"
,,,,,,,,,,,,"1337","325322","LAST_TX"
,,,,,,,,,,,,"1339","325813","LAST_TX"
,,,,,,,,,,,,"1342","325976","LAST_TX"
,,,,,,,,,,,,"1344","316187","LAST_TX"
,,,,,,,,,,,,"1346","324860","LAST_TX"
,,,,,,,,,,,,"1350","315953","LAST_TX"
,,,,,,,,,,,,"1353","325779","LAST_TX"
,,,,,,,,,,,,"1359","322951","LAST_TX"
,,,,,,,,,,,,"1363","321199","LAST_TX"
,,,,,,,,,,,,"1366","326143","LAST_TX"
,,,,,,,,,,,,"1368","325561","LAST_TX"
,,,,,,,,,,,,"1370","326195","LAST_TX"
,,,,,,,,,,,,"1374","324669","LAST_TX"
,,,,,,,,,,,,"1377","319866","LAST_TX"
,,,,,,,,,,,,"1380","325885","LAST_TX"
,,,,,,,,,,,,"1382","324661","LAST_TX"
,,,,,,,,,,,,"1387","325984","LAST_TX"
,,,,,,,,,,,,"1389","322519","LAST_TX"
,,,,,,,,,,,,"1393","326155","LAST_TX"
,,,,,,,,,,,,"1395","325643","LAST_TX"
,,,,,,,,,,,,"1398","325421","LAST_TX"
,,,,,,,,,,,,"1401","325658","LAST_TX"
,,,,,,,,,,,,"1404","324087","LAST_TX"
,,,,,,,,,,,,"1407","323665","LAST_TX"
,,,,,,,,,,,,"1409","323485","LAST_TX"
,,,,,,,,,,,,"1412","325692","LAST_TX"
,,,,,,,,,,,,"1414","324132","LAST_TX"
,,,,,,,,,,,,"1418","326074","LAST_TX"
,,,,,,,,,,,,"1423","326002","LAST_TX"
,,,,,,,,,,,,"1425","326048","LAST_TX"
,,,,,,,,,,,,"1427","319348","LAST_TX"
,,,,,,,,,,,,"1430","324452","LAST_TX"
,,,,,,,,,,,,"1437","325407","LAST_TX"
,,,,,,,,,,,,"1439","318071","LAST_TX"
,,,,,,,,,,,,"1443","325841","LAST_TX"
,,,,,,,,,,,,"1445","325896","LAST_TX"
,,,,,,,,,,,,"1447","326108","LAST_TX"
,,,,,,,,,,,,"1450","323835","LAST_TX"
,,,,,,,,,,,,"1454","325656","LAST_TX"
,,,,,,,,,,,,"1457","324696","LAST_TX"
,,,,,,,,,,,,"1459","326242","LAST_TX"
,,,,,,,,,,,,"1462","326214","LAST_TX"
,,,,,,,,,,,,"1464","326122","LAST_TX"
,,,,,,,,,,,,"1472","324381","LAST_TX"
,,,,,,,,,,,,"1479","323144","LAST_TX"
,,,,,,,,,,,,"1481","325017","LAST_TX"
,,,,,,,,,,,,"1486","317611","LAST_TX"
,,,,,,,,,,,,"1491","325438","LAST_TX"
,,,,,,,,,,,,"1494","326146","LAST_TX"
,,,,,,,,,,,,"1500","325086","LAST_TX"
,,,,,,,,,,,,"1503","326290","LAST_TX"
,,,,,,,,,,,,"1510","326031","LAST_TX"
,,,,,,,,,,,,"1514","324162","LAST_TX"
,,,,,,,,,,,,"1525","324031","LAST_TX"
,,,,,,,,,,,,"1531","326313","LAST_TX"
,,,,,,,,,,,,"1542","325739","LAST_TX"
,,,,,,,,,,,,"1546","324769","LAST_TX"
,,,,,,,,,,,,"1551","325606","LAST_TX"
,,,,,,,,,,,,"1556","325356","LAST_TX"
,,,,,,,,,,,,"1562","316445","LAST_TX"
,,,,,,,,,,,,"1574","325299","LAST_TX"
,,,,,,,,,,,,"1576","325772","LAST_TX"
,,,,,,,,,,,,"1578","322651","LAST_TX"
,,,,,,,,,,,,"1580","322208","LAST_TX"
,,,,,,,,,,,,"1582","318003","LAST_TX"
,,,,,,,,,,,,"1585","325173","LAST_TX"
,,,,,,,,,,,,"1592","325035","LAST_TX"
,,,,,,,,,,,,"1594","326265","LAST_TX"
,,,,,,,,,,,,"1596","325837","LAST_TX"
,,,,,,,,,,,,"1598","319165","LAST_TX"
,,,,,,,,,,,,"1600","321262","LAST_TX"
,,,,,,,,,,,,"1602","324934","LAST_TX"
,,,,,,,,,,,,"1604","325158","LAST_TX"
,,,,,,,,,,,,"1607","326068","LAST_TX"
,,,,,,,,,,,,"1609","325364","LAST_TX"
,,,,,,,,,,,,"1614","325585","LAST_TX"
,,,,,,,,,,,,"1617","324675","LAST_TX"
,,,,,,,,,,,,"1626","325905","LAST_TX"
,,,,,,,,,,,,"1636","325477","LAST_TX"
,,,,,,,,,,,,"1638","315933","LAST_TX"
,,,,,,,,,,,,"1643","325651","LAST_TX"
,,,,,,,,,,,,"1647","326101","LAST_TX"
,,,,,,,,,,,,"1651","325502","LAST_TX"
,,,,,,,,,,,,"1653","322537","LAST_TX"
,,,,,,,,,,,,"1655","325339","LAST_TX"
,,,,,,,,,,,,"1657","325042","LAST_TX"
,,,,,,,,,,,,"1659","325046","LAST_TX"
,,,,,,,,,,,,"1662","326058","LAST_TX"
,,,,,,,,,,,,"1664","324223","LAST_TX"
,,,,,,,,,,,,"1666","321526","LAST_TX"
,,,,,,,,,,,,"1668","325918","LAST_TX"
,,,,,,,,,,,,"1675","325215","LAST_TX"
